"id","taxon_group","taxon","common_name","synonym"
238469,89,"Hystrix","",""
66221,89,"Hystrix patula","Bottle-brush-grass",""
203038,89,"Iberis","",""
146452,89,"Iberis amara","Wild Candytuft",""
140603,89,"Iberis crenata","",""
200685,89,"Iberis intermedia","",""
104818,89,"Iberis odorata","",""
131246,89,"Iberis procumbens","",""
231499,89,"Iberis sempervirens","Perennial Candytuft",""
237430,89,"Iberis umbellata","Garden Candytuft",""
103764,89,"Ibicella","",""
13118,89,"Ibicella lutea","",""
125848,89,"Ilex","",""
94790,89,"Ilex aquifolium","Holly",""
239918,89,"Ilex aquifolium x perado = I. x altaclerensis","Highclere Holly",""
192116,89,"Ilex cornuta","Horned Holly",""
165826,89,"Ilex perado","",""
236693,89,"Illecebrum","",""
189821,89,"Illecebrum verticillatum","Coral-necklace","Knot-Grass"
175322,89,"Impatiens","",""
146970,89,"Impatiens balfourii","Kashmir Balsam",""
164711,89,"Impatiens balsamina","Balsam",""
251235,89,"Impatiens capensis","Orange Balsam",""
184836,89,"Impatiens glandulifera","Indian Balsam","Himalayan Balsam"
29848,89,"Impatiens noli-tangere","Touch-me-not Balsam","Touch-Me-Not"
144183,89,"Impatiens parviflora","Small Balsam",""
21561,89,"Impatiens sultanii","Busy-Lizzie",""
183165,89,"Inula","",""
257135,89,"Inula britannica","Meadow Fleabane","Meadow Inula"
17110,89,"Inula conyzae","Ploughman's-spikenard",""
209653,89,"Inula crithmoides","Golden-samphire",""
220012,89,"Inula ensifolia","",""
96315,89,"Inula helenium","Elecampane",""
123582,89,"Inula hookeri","Hooker's Fleabane",""
6483,89,"Inula magnifica","Giant Fleabane",""
247592,89,"Inula oculus-christi","Hairy Fleabane",""
101799,89,"Inula orientalis","Eastern Fleabane",""
112415,89,"Inula salicina","Irish Fleabane",""
51598,89,"Iochroma","",""
195019,89,"Iochroma australe","Argentine-pear",""
394422,89,"Ionopsidium","",""
38295,89,"Ipomoea","",""
190022,89,"Ipomoea batatas","Sweet-potato",""
27770,89,"Ipomoea hederacea","Ivy-leaved Morning-glory",""
130409,89,"Ipomoea lacunosa","White Morning-glory",""
176762,89,"Ipomoea muricata","",""
43603,89,"Ipomoea nil","Morning Glory",""
199595,89,"Ipomoea purpurea","Common Morning-glory",""
231465,89,"Ipomoea trichocarpa","",""
109961,89,"Ipomoea tricolor","Morning-glory",""
240442,89,"Ipomopsis","",""
85336,89,"Ipomopsis congesta","",""
9767,89,"Iridaceae","",""
24156,89,"Iris","",""
84115,89,"Iris chrysographes","",""
70384,89,"Iris danfordiae","",""
128091,89,"Iris ensata","Beaked Iris",""
138188,89,"Iris filifolia","",""
46945,89,"Iris filifolia x tingitana = I. x hollandica","Dutch Iris",""
59811,89,"Iris foetidissima","Stinking Iris",""
19389,89,"Iris foetidissima var. citrina","",""
212878,89,"Iris foetidissima var. foetidissima","",""
247332,89,"Iris germanica","Bearded Iris",""
172289,89,"Iris laevigata","Japanese Iris",""
118481,89,"Iris latifolia","English Iris",""
98622,89,"Iris lusitanica","",""
51324,89,"Iris orientalis","Turkish Iris",""
49104,89,"Iris pseudacorus","Yellow Iris","Flag Iris"
152564,89,"Iris pumila","Pygmy Iris",""
96054,89,"Iris reticulata","",""
131097,89,"Iris sibirica","Siberian Iris",""
87775,89,"Iris sofarana","Mourning Iris",""
35581,89,"Iris sp. cultivar","Garden Iris",""
242963,89,"Iris spuria","Blue Iris","Butterfly Iris"
71974,89,"Iris tingitana","",""
291365,89,"Iris tuberosa","Snake's-head Iris","Widow Iris"
114064,89,"Iris unguicularis","Algerian Iris",""
65933,89,"Iris variegata","",""
137997,89,"Iris versicolor","Purple Iris","Purple Water Flag"
128862,89,"Iris versicolor x virginica = I. x robusta","Windermere Iris",""
182508,89,"Iris virginica","",""
104187,89,"Iris xiphium","Spanish Iris",""
31920,89,"Isatis","",""
257585,89,"Isatis glauca","",""
43965,89,"Isatis lusitanica","",""
145029,89,"Isatis tinctoria","Woad",""
32516,89,"Ismelia","",""
160345,89,"Ismelia carinata","Tricolour Chrysanthemum",""
144102,137,"Isoetaceae","",""
12190,137,"Isoetales","",""
39936,137,"Isoetes","Quillwort",""
145875,137,"Isoetes brochonii","",""
143684,137,"Isoetes echinospora","Spring Quillwort",""
43811,137,"Isoetes histrix","Land Quillwort",""
163238,137,"Isoetes lacustris","gwair merllyn",""
95290,137,"Isoetes lacustris x echinospora = I. x hickeyi","",""
366673,137,"Isoetes malinverniana","",""
179751,89,"Isoetopsis","",""
203194,89,"Isoetopsis graminifolia","Grass-cushion",""
94673,89,"Isolepis","",""
191359,89,"Isolepis cernua","Slender Club-rush",""
86245,89,"Isolepis setacea","Bristle Club-rush",""
397471,89,"Isoplexis","",""
210482,89,"Isopyrum","",""
75941,89,"Isopyrum thalictroides","Isopyrum",""
39465,89,"Iva","",""
205491,89,"Iva ambrosiifolia","",""
256134,89,"Iva microcephala","",""
71897,89,"Iva xanthiifolia","Marsh-elder",""
194640,89,"Ixia","",""
81423,89,"Ixia campanulata","Red Corn-lily",""
243444,89,"Ixia maculata","",""
106755,89,"Ixia paniculata","Tubular Corn-lily",""
397014,89,"Jankaea","",""
127096,89,"Jasione","",""
75327,89,"Jasione crispa","",""
206311,89,"Jasione montana","Sheep's-bit","Sheep's-Bit"
366594,89,"Jasione montana var. latifolia","",""
51054,89,"Jasminum","",""
126401,89,"Jasminum beesianum","Red Jasmine",""
71681,89,"Jasminum humile","Italian Jasmine",""
69851,89,"Jasminum nudiflorum","Winter Jasmine",""
128492,89,"Jasminum officinale","Summer Jasmine",""
150571,89,"Jovellana","",""
138259,89,"Jovellana sinclairii","",""
77959,89,"Jovibarba","",""
8903,89,"Jovibarba sobolifera","Hens-and-chickens House-leek",""
216517,89,"Juglandaceae","",""
182443,89,"Juglans","",""
54682,89,"Juglans nigra","Black Walnut",""
186674,89,"Juglans regia","Walnut",""
188469,89,"Juncaceae","",""
232612,89,"Juncaginaceae","",""
251931,89,"Juncus","Rush","Common Rush"
222067,89,"Juncus acutiflorus","Sharp-flowered Rush",""
366023,89,"Juncus acutiflorus/articulatus","",""
203348,89,"Juncus acutus","Sharp Rush",""
150423,89,"Juncus alpinoarticulatus","Alpine Rush",""
397772,89,"Juncus alpinoarticulatus subsp. alpinoarticulatus","",""
395440,89,"Juncus alpinoarticulatus subsp. rariflorus","",""
84088,89,"Juncus alpinoarticulatus x articulatus = J. x buchenaui","",""
75290,89,"Juncus ambiguus","Frog Rush",""
223646,89,"Juncus aridicola","Tussock Rush",""
94004,89,"Juncus articulatus","Jointed Rush",""
73964,89,"Juncus articulatus x acutiflorus = J. x surrejanus","",""
148080,89,"Juncus australis","Austral Rush",""
109556,89,"Juncus balticus","Baltic Rush",""
132828,89,"Juncus balticus x effusus = J. x obotritorum","",""
211330,89,"Juncus balticus x inflexus","",""
51186,89,"Juncus biglumis","Two-flowered Rush",""
287090,89,"Juncus bufonius","",""
287736,89,"Juncus bufonius agg. sensu lato","",""
24290,89,"Juncus bulbosus","Bulbous Rush",""
398815,89,"Juncus bulbosus subsp. bulbosus","",""
148107,89,"Juncus capitatus","Dwarf Rush",""
161778,89,"Juncus castaneus","Chestnut Rush",""
71497,89,"Juncus communis","",""
109948,89,"Juncus compressus","Round-fruited Rush",""
233438,89,"Juncus conglomeratus","Compact Rush",""
112816,89,"Juncus conglomeratus var. conglomeratus","",""
257004,89,"Juncus conglomeratus var. subuliflorus","Compact Rush",""
131381,89,"Juncus continuus","",""
166620,89,"Juncus distegus","",""
85606,89,"Juncus effusus","Soft-rush","Soft Rush"
91427,89,"Juncus effusus var. effusus","",""
45301,89,"Juncus effusus var. spiralis","",""
37302,89,"Juncus effusus var. subglomeratus","",""
21687,89,"Juncus effusus x conglomeratus = J. x kern-reichgeltii","",""
47835,89,"Juncus effusus x pallidus","",""
197512,89,"Juncus ensifolius","Sword-leaved Rush",""
201133,89,"Juncus filiformis","Thread Rush","Lakeside Rush"
41388,89,"Juncus flavidus","",""
255101,89,"Juncus foliosus","Leafy Rush",""
32542,89,"Juncus gerardii","Saltmarsh Rush",""
61542,89,"Juncus gregiflorus","",""
245658,89,"Juncus hybridus","",""
178294,89,"Juncus imbricatus","",""
128084,89,"Juncus inflexus","Hard Rush","Hard-rush"
215522,89,"Juncus inflexus x effusus = J. x diffusus","",""
228189,89,"Juncus inflexus x pallidus","",""
366235,89,"Juncus inflexus/effusus/conglomeratus","",""
161845,89,"Juncus involucratus","",""
28490,89,"Juncus maritimus","Sea Rush",""
366333,89,"Juncus maritimus var. atlanticus","",""
215102,89,"Juncus ochrocoleus","",""
16898,89,"Juncus oxycarpus","",""
85623,89,"Juncus pallidus","Great Soft-rush",""
234496,89,"Juncus pauciflorus","Loose-flowered Rush",""
185392,89,"Juncus planifolius","Broad-leaved Rush",""
79684,89,"Juncus procerus","",""
192755,89,"Juncus pygmaeus","Pigmy Rush","Pygmy Rush"
176951,89,"Juncus radula","Hoary Rush",""
238088,89,"Juncus sarophorus","",""
205868,89,"Juncus squarrosus","Heath Rush",""
105310,89,"Juncus subnodulosus","Blunt-flowered Rush",""
9934,89,"Juncus subsecundus","Fingered Rush",""
106607,89,"Juncus subulatus","Somerset Rush",""
12298,89,"Juncus tenuis","Slender Rush","Tender Rush"
21850,89,"Juncus trifidus","Three-leaved Rush","Scottish Rush"
218947,89,"Juncus triglumis","Three-flowered Rush",""
128896,89,"Juncus uruguensis","",""
79281,89,"Juncus usitatus","",""
258407,89,"Juncus vaginatus","Clustered Rush",""
127287,81,"Juniperus","",""
193721,81,"Juniperus chinensis","Chinese Juniper",""
102651,81,"Juniperus communis","Juniper",""
118405,81,"Juniperus communis subsp. communis","Common Juniper","Juniper"
123974,81,"Juniperus communis subsp. hemisphaerica","",""
12087,81,"Juniperus communis subsp. nana","Dwarf Juniper",""
80935,81,"Juniperus recurva","Himalayan Juniper",""
221817,81,"Juniperus squamata","",""
202839,81,"Juniperus virginiana","Virginian Juniper",""
393777,89,"Jurinea","",""
60369,89,"Kalanchoe","",""
184084,89,"Kalanchoe blossfeldiana","Flaming Katy",""
394488,89,"Kalidiopsis","",""
104509,89,"Kalmia","",""
89032,89,"Kalmia angustifolia","Sheep-laurel",""
142150,89,"Kalmia latifolia","Mountain-laurel",""
108473,89,"Kalmia polifolia","Bog-laurel",""
288770,89,"Kalmia procumbens","Trailing Azalea","Wild Azalea"
83075,89,"Kernera","",""
211324,89,"Kernera saxatilis","Kernera",""
160132,89,"Kerria","",""
164541,89,"Kerria japonica","Kerria",""
105219,89,"Kickxia","",""
123655,89,"Kickxia elatine","Sharp-leaved Fluellen","Sharp-Leaved Fluellen"
53943,89,"Kickxia elatine subsp. crinita","",""
88529,89,"Kickxia elatine subsp. elatine","",""
236817,89,"Kickxia spuria","Round-leaved Fluellen","Round-Leaved Fluellen"
287592,89,"Kitaibelia","",""
291568,89,"Kitaibelia vitifolia","",""
146344,89,"Knautia","",""
80471,89,"Knautia arvensis","Field Scabious",""
83972,89,"Knautia dipsacifolia","",""
365939,89,"Knautia macedonica","",""
176148,89,"Kniphofia","",""
115283,89,"Kniphofia praecox","Greater Red-hot-poker",""
70121,89,"Kniphofia rufa","",""
196708,89,"Kniphofia uvaria","Red-hot-poker","Torch Lily"
253175,89,"Kobresia","",""
235468,89,"Kobresia simpliciuscula","False Sedge",""
99204,89,"Koeleria","",""
53115,89,"Koeleria macrantha","Crested Hair-grass",""
14879,89,"Koeleria macrantha sens.lat.","",""
163157,89,"Koeleria vallesiana","Somerset Hair-grass",""
6915,89,"Koeleria vallesiana x macrantha","",""
74193,89,"Koelreuteria","",""
67309,89,"Koelreuteria paniculata","Pride-of-India",""
110204,89,"Koenigia","",""
184750,89,"Koenigia islandica","Iceland-purslane","Cainigidhe"
166720,89,"Kolkwitzia","",""
95918,89,"Kolkwitzia amabilis","Beauty-bush",""
395492,89,"Kosteletzkya","",""
394170,89,"Kunkeliella","",""
131046,89,"Lablab","",""
67573,89,"Lablab purpureus","Lablab-bean",""
70211,89,"Laburnum","Laburnum",""
165924,89,"Laburnum alpinum","Scottish Laburnum",""
61269,89,"Laburnum anagyroides","Laburnum","Golden Rain"
191649,89,"Laburnum anagyroides x alpinum = L. x watereri","",""
53752,89,"Lactuca","",""
107065,89,"Lactuca perennis","Mountain Lettuce",""
200508,89,"Lactuca saligna","Least Lettuce",""
70453,89,"Lactuca sativa","Garden Lettuce","Cultivated Lettuce"
114099,89,"Lactuca serriola","Prickly Lettuce",""
15062,89,"Lactuca serriola f. integrifolia","",""
129594,89,"Lactuca serriola f. serriola","",""
98197,89,"Lactuca serriola subsp. integrifolia","",""
64133,89,"Lactuca serriola subsp. serriola","",""
76944,89,"Lactuca tatarica","Blue Lettuce",""
152873,89,"Lactuca viminea","Pliant Lettuce",""
205040,89,"Lactuca virosa","Greater Lettuce","Great Lettuce"
366060,89,"Lactuca virosa var. lactucarii","",""
366996,89,"Lactuca virosa var. virosa","",""
84019,89,"Lagarosiphon","",""
180280,89,"Lagarosiphon major","Curly Waterweed",""
59649,89,"Lagenaria","",""
36223,89,"Lagenaria siceraria","White-flowered Gourd",""
399962,89,"Lagoseris","",""
196504,89,"Lagurus","",""
221081,89,"Lagurus ovatus","Hare's-tail","Harestail Grass"
18497,89,"Lallemantia","",""
236498,89,"Lallemantia iberica","",""
187530,89,"Lallemantia peltata","",""
17566,89,"Lamarckia","",""
253072,89,"Lamarckia aurea","Golden Dog's-tail",""
55512,89,"Lamiaceae","",""
333768,89,"Lamiales","",""
306291,89,"Lamiastrum galeobdolon subsp. galeobdolon","",""
84267,89,"Lamium","",""
176365,89,"Lamium album","White Dead-nettle","White Dead-Nettle"
38919,89,"Lamium amplexicaule","Henbit Dead-nettle","Hen-Bit Dead-Nettle"
240356,89,"Lamium bifidum","",""
136698,89,"Lamium confertum","Northern Dead-nettle",""
291329,89,"Lamium galeobdolon","Yellow Archangel","Yellow Dead-Nettle"
288357,89,"Lamium galeobdolon montanum montanum","",""
285801,89,"Lamium galeobdolon montanum variegatum","",""
289035,89,"Lamium galeobdolon subsp. argentatum","",""
291420,89,"Lamium galeobdolon subsp. montanum","",""
104790,89,"Lamium garganicum","",""
107155,89,"Lamium hybridum","Cut-leaved Dead-nettle",""
128723,89,"Lamium maculatum","Spotted Dead-nettle","Spotted Dead-Nettle"
290445,89,"Lamium orientale","",""
138815,89,"Lamium orvala","Balm-leaved Archangel",""
7286,89,"Lamium purpureum","Red Dead-nettle","Red Dead-Nettle"
239196,89,"Lampranthus","Dew-Plant",""
367377,89,"Lampranthus aureus","",""
112753,89,"Lampranthus conspicuus","",""
286866,89,"Lampranthus deltoides","Deltoid-leaved Dewplant",""
79633,89,"Lampranthus falciformis","Sickle-leaved Dewplant",""
175394,89,"Lampranthus roseus","Rosy Dewplant",""
30747,89,"Lampranthus scaber","",""
79770,89,"Lampranthus spectabilis","",""
98574,89,"Lamprocapnos","",""
96593,89,"Lamprocapnos spectabilis","Asian Bleeding-heart",""
340662,148,"Lamprothamnium papulosum","Foxtail Stonewort",""
394817,89,"Lamyropsis","",""
30379,89,"Lappula","",""
184785,89,"Lappula deflexa","Nodding Stickseed",""
11055,89,"Lappula echinophora","",""
228914,89,"Lappula marginata","",""
215871,89,"Lappula squarrosa","Bur Forget-me-not",""
77873,89,"Lappula szovitsiana","",""
244269,89,"Lapsana","",""
198220,89,"Lapsana communis","Nipplewort",""
247715,89,"Lapsana communis subsp. adenophora","",""
42248,89,"Lapsana communis subsp. communis","",""
197515,89,"Lapsana communis subsp. intermedia","",""
214607,89,"Lardizabalaceae","",""
99571,81,"Larix","Larch",""
235156,81,"Larix decidua","European Larch","Larch"
172443,81,"Larix decidua x kaempferi = L. x marschlinsii","Hybrid Larch",""
91929,81,"Larix gmelinii","Dahurian Larch",""
257219,81,"Larix gmelinii var. gmelinii","",""
8870,81,"Larix kaempferi","Japanese Larch",""
190106,81,"Larix laricina","American Larch",""
135113,89,"Laser","",""
10132,89,"Laser trilobum","Laser",""
25187,89,"Laserpitium","",""
218537,89,"Laserpitium latifolium","Broad-leaved Sermountain","Broad-leaved"
29178,89,"Lasiospermum","",""
92593,89,"Lasiospermum bipinnatum","Royal Down-flower",""
12897,89,"Lasthenia","",""
61649,89,"Lasthenia glabrata","Yellow-rayed Lasthenia",""
257089,89,"Lasthenia platycarpha","Alkali Goldfields",""
158313,87,"Lastrea","",""
205282,87,"Lastrea filix-mas","",""
237799,89,"Lathraea","",""
251862,89,"Lathraea clandestina","Purple Toothwort",""
166088,89,"Lathraea squamaria","Toothwort",""
102485,89,"Lathyrus","",""
45431,89,"Lathyrus angulatus","Angular Pea",""
154573,89,"Lathyrus annuus","Fodder Pea",""
221271,89,"Lathyrus aphaca","Yellow Vetchling",""
17501,89,"Lathyrus blepharicarpus","",""
11408,89,"Lathyrus cicera","Red Vetchling",""
145855,89,"Lathyrus clymenum","",""
132352,89,"Lathyrus gorgoni","",""
246355,89,"Lathyrus grandiflorus","Two-flowered Everlasting-pea",""
142903,89,"Lathyrus heterophyllus","Norfolk Everlasting-pea",""
366359,89,"Lathyrus heterophyllus var. unijugus","",""
50434,89,"Lathyrus hierosolymitanus","",""
84917,89,"Lathyrus hirsutus","Hairy Vetchling","Hairy Pea"
144829,89,"Lathyrus inconspicuus","",""
63748,89,"Lathyrus japonicus","Sea Pea",""
44413,89,"Lathyrus japonicus subsp. maritimus","Sea Pea",""
246656,89,"Lathyrus japonicus var. acutifolius","",""
92204,89,"Lathyrus japonicus var. glaber","",""
164631,89,"Lathyrus latifolius","Broad-leaved Everlasting-pea","Garden Everlasting Pea"
77285,89,"Lathyrus linifolius","Bitter-vetch","Bitter Vetchling"
205434,89,"Lathyrus linifolius var. tenuifolius","",""
152641,89,"Lathyrus marmoratus","",""
29797,89,"Lathyrus niger","Black Pea",""
176838,89,"Lathyrus nissolia","Grass Vetchling",""
56054,89,"Lathyrus ochrus","Winged Vetchling",""
125473,89,"Lathyrus odoratus","Sweet Pea",""
99216,89,"Lathyrus palustris","Marsh Pea",""
144214,89,"Lathyrus palustris subsp. palustris","",""
212306,89,"Lathyrus palustris subsp. pilosus","",""
179432,89,"Lathyrus pratensis","Meadow Vetchling",""
160217,89,"Lathyrus rotundifolius","Round-leaved Vetchling",""
84688,89,"Lathyrus sativus","Indian Pea",""
148873,89,"Lathyrus saxatilis","",""
95547,89,"Lathyrus setifolius","Brown Vetchling",""
24061,89,"Lathyrus sphaericus","Round-seeded Vetchling",""
32575,89,"Lathyrus sylvestris","Narrow-leaved Everlasting-pea","Everlasting Pea"
139135,89,"Lathyrus tingitanus","Tangier Pea",""
113813,89,"Lathyrus tuberosus","Tuberous Pea","Fyfield Pea"
144051,89,"Lathyrus vernus","Spring Pea",""
254147,89,"Lauraceae","",""
192310,89,"Laurales","",""
172833,89,"Laurus","",""
229240,89,"Laurus nobilis","Bay","Bay Laurel"
81899,89,"Lavandula","",""
201072,89,"Lavandula angustifolia","Garden Lavender",""
109583,89,"Lavandula angustifolia x latifolia = L. x intermedia","Hybrid Lavender",""
54072,89,"Lavandula latifolia","Broad-leaved Lavender",""
14383,89,"Lavatera","",""
162113,89,"Lavatera cretica","Smaller Tree-mallow","Cornish Mallow"
231876,89,"Lavatera kashmiriana","Wild Hollyhock",""
182322,89,"Lavatera maritima","Sea Mallow",""
68343,89,"Lavatera olbia x thuringiaca = L. x clementii","Garden Tree-mallow",""
173437,89,"Lavatera plebeia","Australian Hollyhock",""
94391,89,"Lavatera punctata","Spotted-stalked Tree-mallow",""
209553,89,"Lavatera thuringiaca","Hyeres Tree-Mallow",""
221599,89,"Lavatera triloba","",""
126294,89,"Lavatera trimestris","Royal Mallow",""
169840,89,"Layia","",""
131357,89,"Layia chrysanthemoides","Smooth Layia",""
232456,89,"Ledum","",""
111984,89,"Ledum palustre","Labrador-tea",""
183851,89,"Ledum palustre subsp. groenlandicum","",""
93648,89,"Ledum palustre subsp. palustre","",""
179997,89,"Leersia","",""
192977,89,"Leersia oryzoides","Cut-grass",""
94378,89,"Legousia","",""
251205,89,"Legousia falcata","",""
154018,89,"Legousia hybrida","Venus's-looking-glass",""
15279,89,"Legousia pentagonia","",""
199080,89,"Legousia speculum-veneris","Large Venus's-looking-glass",""
119650,89,"Lemna","",""
224288,89,"Lemna gibba","Fat Duckweed",""
236377,89,"Lemna minor","Common Duckweed",""
118245,89,"Lemna minuta","Least Duckweed",""
153045,89,"Lemna trisulca","Ivy-leaved Duckweed",""
317590,89,"Lemna turionifera","",""
245985,89,"Lens","",""
179466,89,"Lens culinaris","Lentil",""
229594,89,"Lens nigricans","",""
30553,89,"Lentibulariaceae","",""
75779,89,"Leontodon","",""
21571,89,"Leontodon hispidus","Rough Hawkbit","Greater Hawkbit"
143934,89,"Leontodon hispidus subsp. danubialis","",""
96112,89,"Leontodon hispidus var. glabratus","Rough Hawkbit",""
6152,89,"Leontodon hispidus var. hispidus","",""
161871,89,"Leontodon hispidus x saxatilis","Hawkbit",""
243308,89,"Leontodon muelleri","",""
138012,89,"Leontodon salzmannii","",""
227187,89,"Leontodon saxatilis","Lesser Hawkbit",""
131893,89,"Leontopodium","",""
200999,89,"Leontopodium alpinum","Edelweiss",""
207978,89,"Leonurus","",""
75352,89,"Leonurus cardiaca","Motherwort",""
88720,89,"Leonurus marrubiastrum","False Motherwort",""
164493,89,"Lepidium","",""
157552,89,"Lepidium aletes","",""
237050,89,"Lepidium aucheri","",""
117522,89,"Lepidium bipinnatifidum","Wayside Pepperwort",""
17830,89,"Lepidium bonariense","Argentine Pepperwort",""
92305,89,"Lepidium campestre","Field Pepperwort","Common Pepperwort"
103614,89,"Lepidium capense","",""
286989,89,"Lepidium coronopus","Swine-cress","Swine's Cress"
23043,89,"Lepidium desertorum","",""
197650,89,"Lepidium desvauxii","Bushy Pepperwort",""
288439,89,"Lepidium didymum","Lesser Swine-cress","Lesser Swine's Cress"
51442,89,"Lepidium divaricatum","",""
227414,89,"Lepidium draba","Hoary Cress","Thanet Cress"
204817,89,"Lepidium draba subsp. chalepense","",""
164348,89,"Lepidium draba subsp. draba","",""
78487,89,"Lepidium fallax","",""
32946,89,"Lepidium fasciculatum","Bundled Pepperwort",""
159397,89,"Lepidium graminifolium","Tall Pepperwort",""
100792,89,"Lepidium heterophyllum","Smith's Pepperwort","Smith's Cress"
109102,89,"Lepidium hirtum","",""
126289,89,"Lepidium hyssopifolium","African Pepperwort",""
107006,89,"Lepidium lasiocarpum","",""
187471,89,"Lepidium latifolium","Dittander",""
155322,89,"Lepidium lyratum","",""
41778,89,"Lepidium monoplocoides","Winged Pepperwort",""
169366,89,"Lepidium montanum","",""
71753,89,"Lepidium oxytrichum","",""
248473,89,"Lepidium papillosum","Warty Pepperwort",""
172640,89,"Lepidium peregrinum","",""
195944,89,"Lepidium perfoliatum","Perfoliate Pepperwort",""
87779,89,"Lepidium pinnatifidum","",""
111080,89,"Lepidium pseudodidymum","",""
192458,89,"Lepidium pseudohyssopifolium","",""
237985,89,"Lepidium pseudoruderale","",""
216061,89,"Lepidium ruderale","Narrow-leaved Pepperwort",""
122021,89,"Lepidium sagittulatum","",""
110172,89,"Lepidium sativum","Garden Cress","Cultivated Cress"
26884,89,"Lepidium schinzii","",""
144106,89,"Lepidium spicatum","",""
24981,89,"Lepidium spinosum","",""
10835,89,"Lepidium strictum","",""
178487,89,"Lepidium villarsii","",""
140049,89,"Lepidium virginicum","Least Pepperwort",""
16947,89,"Leptochloa","Beetle-Grass",""
109168,89,"Leptochloa ciliolata","",""
40822,89,"Leptochloa decipiens","",""
175020,89,"Leptochloa divaricatissima","",""
160962,89,"Leptochloa fascicularis","",""
74742,89,"Leptochloa fusca","Brown Beetle-grass",""
34581,89,"Leptochloa muelleri","",""
168037,89,"Leptochloa peacockii","",""
196526,89,"Leptochloa uninervia","",""
134537,87,"Leptolepia","",""
68913,87,"Leptolepia novae-zelandiae","",""
233757,89,"Leptorhynchos","",""
248060,89,"Leptorhynchos squamatus","Scaly-buttons",""
146714,89,"Leptospermum","",""
6882,89,"Leptospermum lanigerum","Woolly Tea-tree",""
50443,89,"Leptospermum liversidgei","Lemon-scented Tea-tree",""
218296,89,"Leptospermum scoparium","Broom Tea-tree",""
25156,89,"Leptospermum sericeum","Swamp Tea-tree",""
134593,89,"Lepyrodiclis","",""
208215,89,"Lepyrodiclis holosteoides","",""
32738,89,"Lepyrodiclis stellarioides","",""
60919,89,"Leucanthemella","",""
121311,89,"Leucanthemella serotina","Autumn Oxeye",""
124971,89,"Leucanthemum","",""
123259,89,"Leucanthemum atratum","Saw-leaved Moon-daisy",""
154469,89,"Leucanthemum lacustre","Portuguese Swamp-daisy",""
179728,89,"Leucanthemum lacustre x maximum = L. x superbum","Shasta Daisy",""
242222,89,"Leucanthemum maximum","",""
63965,89,"Leucanthemum monspeliense","",""
106293,89,"Leucanthemum paludosum","",""
65197,89,"Leucanthemum vulgare","Oxeye Daisy","Ox-eye Daisy"
134887,89,"Leucojum","",""
190249,89,"Leucojum aestivum","Summer Snowflake","Loddon Lily"
31093,89,"Leucojum aestivum subsp. aestivum","Eiriaidd",""
252979,89,"Leucojum aestivum subsp. pulchellum","",""
177043,89,"Leucojum vernum","Spring Snowflake",""
228313,89,"Leucothoe","",""
108509,89,"Leucothoe fontanesiana","Fetter-bush",""
395191,89,"Leuzea","",""
9669,89,"Levisticum","",""
215801,89,"Levisticum officinale","Lovage",""
152513,89,"Leycesteria","",""
244325,89,"Leycesteria formosa","Himalayan Honeysuckle",""
29130,89,"Leymus","",""
89675,89,"Leymus arenarius","Lyme-grass","Lyme-Grass"
133336,89,"Leymus karelinii","",""
146563,89,"Leymus paboanus","",""
201588,89,"Leymus secalinus","",""
184875,89,"Leysera","",""
18736,89,"Leysera capillifolia","",""
189095,89,"Leysera tenella","",""
105162,89,"Liatris","",""
164462,89,"Liatris ligulistylis","",""
366280,89,"Liatris spicata","",""
212480,89,"Libertia","",""
237487,89,"Libertia caerulescens","",""
84712,89,"Libertia elegans","Lesser Chilean-iris",""
78672,89,"Libertia formosa","Chilean-iris",""
225434,81,"Libocedrus","",""
152124,81,"Libocedrus chilensis","Chilean Incense-cedar",""
140322,89,"Ligularia","",""
37588,89,"Ligularia dentata","Leopardplant",""
207985,89,"Ligularia fischeri","",""
147650,89,"Ligularia japonica","",""
252591,89,"Ligularia przewalskii","Przewalski's Leopardplant",""
252008,89,"Ligusticum","",""
85291,89,"Ligusticum scoticum","Scottish Lovage","Scots Lovage"
65743,89,"Ligustrum","Privet",""
170219,89,"Ligustrum lucidum","Tree Privet",""
172967,89,"Ligustrum ovalifolium","Garden Privet",""
178493,89,"Ligustrum sinensis","Chinese Privet",""
111704,89,"Ligustrum strongylophyllum","",""
105347,89,"Ligustrum vulgare","Wild Privet",""
81149,89,"Ligustrum vulgare agg.","",""
175175,89,"Ligustrum vulgare x ovalifolium = L. x vicaryi","",""
134466,89,"Liliaceae","",""
240045,89,"Liliales","",""
339861,89,"Lilianae","",""
398783,89,"Liliopsida","",""
238532,89,"Lilium","",""
149583,89,"Lilium bulbiferum","Orange-lily",""
140883,89,"Lilium canadense","Canada Lily",""
90540,89,"Lilium candidum","Madonna Lily",""
216611,89,"Lilium maculatum","",""
24591,89,"Lilium martagon","Martagon Lily","Turkscap Lily"
141229,89,"Lilium monodelphum","Caucasian Lily",""
366937,89,"Lilium pardalinum","",""
65146,89,"Lilium pomponium","",""
78273,89,"Lilium pyrenaicum","Pyrenean Lily",""
226510,89,"Lilium regale","Royal Lily",""
155924,89,"Lilium regale x sargentiae = L. x imperiale","",""
127822,89,"Lilium rubrum","",""
125058,89,"Lilium x hollandicum","Orange Lily","Hybrid Orange-lily"
209969,89,"Limnanthaceae","",""
243075,89,"Limnanthes","",""
